country,surveyelapse,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,operatingsystem,browser,screenw,screenh,introelapse,testelapse,extroversion,neuroticism,agreeableness,conscientiousness,openness,grit,vocabulary
US,323,2,3,female,1,52,right,12,1,white or indigenous,no,currently,3,Windows,Chrome,1366,768,72,273,7,12,25,9,16,-4,9
US,190,2,2,female,1,17,right,5,1,white or indigenous,no,never,4,Macintosh,Safari,2560,1440,19,178,-5,21,8,17,17,-12,-3
AU,159,3,2,female,1,36,right,1,1,white or indigenous,yes,currently,3,Macintosh,Firefox,1280,800,15,159,-10,28,17,9,15,-11,7
US,2675,4,1,male,1,33,left,4,5,NA,yes,never,4,Linux,Chrome,360,640,13,716,-13,18,10,5,28,-9,4
GB,209,3,3,female,1,29,right,12,1,white or indigenous,no,never,1,Linux,Chrome,360,640,7,197,6,32,16,7,22,1,8
A1,196,2,1,female,1,26,left,12,1,white or indigenous,no,never,3,Windows,Chrome,1366,768,5,196,-15,30,15,9,16,-2,6
AT,138,1,3,male,2,16,right,4,1,white or indigenous,yes,never,4,Windows,Chrome,1280,1024,8,135,8,1,4,14,28,2,7
BZ,189,3,1,male,2,17,right,4,4,other,no,never,4,Windows,Chrome,1366,768,81,202,5,20,15,3,17,1,6
PH,241,2,3,female,2,17,right,4,3,asian,no,never,4,Windows,Firefox,1366,768,5,254,7,21,12,12,23,-3,1
US,218,1,2,female,2,15,right,7,5,white or indigenous,no,never,2,iOS,Safari,768,1024,2,371,14,34,14,0,19,6,7
US,186,1,2,female,1,17,right,1,1,white or indigenous,no,never,2,Windows,Chrome,1920,1080,20,227,-1,24,16,3,23,5,9
AU,157,3,3,female,1,46,right,7,1,NA,yes,currently,3,Windows,Firefox,1366,768,16,205,7,18,24,24,23,-14,9
US,155,1,3,male,1,17,right,1,1,NA,no,never,2,Macintosh,Safari,1920,1080,7,179,11,6,12,6,27,-13,10
US,185,2,3,female,1,16,right,4,2,other,no,never,2,Linux,Chrome,360,640,9,193,-7,29,10,-4,17,13,9
PH,203,3,3,female,2,18,right,4,5,other,no,never,3,Windows,Chrome,1366,768,5,231,1,25,7,13,15,-5,5
AU,157,4,3,female,2,24,right,4,1,white or indigenous,no,currently,0,Macintosh,Safari,1280,800,218,199,-10,27,17,18,17,-3,11
US,304,3,3,female,1,42,right,7,1,black,yes,currently,4,Windows,Firefox,1440,900,83,648,-3,6,25,17,18,-16,8
NL,227,2,1,female,2,20,right,6,1,white or indigenous,yes,never,1,Macintosh,Firefox,1280,800,3,794,10,8,20,8,28,-7,0
PH,346,3,1,female,2,16,right,10,2,asian,no,never,3,Windows,Firefox,1280,720,3,330,1,22,15,7,19,1,2
PH,261,3,1,female,2,17,right,10,2,asian,no,never,7,Windows,Chrome,1280,768,6,249,4,24,19,10,15,-5,3
NZ,125,2,3,male,1,17,right,1,1,white or indigenous,no,never,6,Linux,Firefox,1680,1050,4,155,6,1,22,13,27,-8,6
FI,234,2,3,female,1,34,right,1,1,white or indigenous,no,never,1,Windows,Chrome,1920,1080,30,193,2,11,19,-2,22,-2,12
GB,139,2,1,male,1,17,right,2,2,white or indigenous,no,never,2,Windows,Firefox,800,600,6,158,-14,29,8,-7,14,10,7
AN,140,2,2,female,1,24,right,1,1,white or indigenous,no,never,2,Windows,Firefox,1366,768,9,144,-3,18,21,19,31,-14,-1
US,312,1,1,male,1,15,left,9,1,white or indigenous,no,never,2,iOS,Safari,768,1024,12,177,-3,20,13,8,20,-2,6
US,207,1,3,female,2,17,right,4,1,other,no,never,3,Linux,Chrome,360,640,370,402,-11,16,16,15,18,-15,10
PH,824,3,1,female,2,50,right,4,1,asian,yes,never,6,Windows,Firefox,1920,1080,21,549,-6,20,14,20,16,-9,6
US,278,3,3,female,1,58,right,7,1,black,yes,never,2,Windows,Microsoft Internet Explorer,1366,768,7,297,18,12,25,12,23,-10,4
US,267,2,3,female,1,28,right,12,2,white or indigenous,no,never,2,Linux,AndroidBrowser,720,1280,24,227,2,28,15,16,27,-1,4
US,243,3,1,male,1,58,right,5,1,white or indigenous,yes,currently,6,Macintosh,Firefox,1280,800,6,379,13,14,26,4,19,1,6
US,123,2,1,female,1,17,right,2,2,white or indigenous,no,never,1,iOS,Safari,320,568,5,142,-4,33,12,4,19,8,3
IN,156,4,3,female,2,26,both,12,1,asian,no,currently,3,Macintosh,Chrome,1440,900,76,191,6,20,22,12,30,-8,8
US,125,4,2,male,1,30,right,2,3,white or indigenous,yes,previously,5,Macintosh,Safari,1280,800,1269,129,15,35,20,16,29,-7,12
US,222,2,2,female,1,17,both,4,1,white or indigenous,no,never,1,Macintosh,Safari,1280,800,8,146,-4,15,17,-2,25,6,4
MX,168,2,3,female,2,20,right,4,4,other,no,never,3,Windows,Chrome,1366,768,4,179,-12,12,12,9,28,-9,11
PH,234,2,3,female,1,33,right,4,1,asian,yes,never,4,Windows,Firefox,1366,768,3,281,1,16,21,13,12,-6,7
US,200,3,2,female,1,24,right,1,2,white or indigenous,yes,never,2,Macintosh,Firefox,1280,800,20,194,10,33,23,6,29,4,12
US,162,3,1,male,1,47,left,1,1,white or indigenous,no,currently,2,Windows,Chrome,1600,900,11,201,-17,12,5,6,27,4,8
CA,5681,2,1,male,1,21,right,1,1,white or indigenous,no,never,2,Linux,Chrome,360,640,56,4317,0,3,17,-2,28,8,7
US,115,0,0,male,1,16,NA,6,1,white or indigenous,no,never,2,iOS,Safari,768,1024,7,142,-11,18,8,-9,22,8,5
ID,120,3,3,male,2,24,right,4,2,asian,no,never,4,Windows,Chrome,1440,900,1487,159,-8,27,18,-1,20,7,5
US,194,2,2,female,1,16,right,7,1,white or indigenous,no,never,1,Macintosh,Safari,1366,768,14,183,7,29,22,7,31,6,9
US,110,2,1,female,1,18,right,7,2,white or indigenous,no,never,2,Windows,Chrome,1366,768,13,173,-4,28,10,11,14,-12,9
US,97,3,2,male,1,21,right,6,1,asian,yes,never,3,Macintosh,Chrome,1280,800,29,136,3,20,9,4,18,-2,8
US,246,1,2,female,1,34,right,7,1,white or indigenous,no,previously,1,iOS,Safari,375,667,40,239,-7,25,5,15,16,-13,4
US,145,4,2,female,1,44,left,6,1,black,no,never,3,Macintosh,Chrome,1440,900,35,154,3,19,17,13,21,-11,12
MY,325,2,3,female,2,18,left,10,1,asian,no,never,6,Windows,Chrome,1366,768,28,231,4,18,14,6,10,2,7
US,131,1,2,male,1,15,right,9,1,other,no,never,3,Windows,Chrome,1440,900,3,235,3,13,15,7,25,-6,8
AU,223,3,1,female,2,22,right,4,1,asian,no,never,4,Windows,Microsoft Internet Explorer,1069,855,2508,184,-1,12,8,2,23,4,7
US,404,3,3,male,2,47,right,12,5,asian,no,previously,2,Macintosh,Safari,1440,900,6,511,5,8,12,16,24,-19,9
US,204,2,1,male,1,29,right,12,0,NA,yes,previously,5,Windows,Firefox,1366,768,11,457,7,5,7,21,25,-15,8
US,114,3,1,female,1,26,right,6,1,white or indigenous,no,currently,3,Macintosh,Safari,1280,800,11,119,11,16,21,13,23,-9,8
US,171,2,1,male,1,36,both,7,1,other,yes,currently,5,Windows,Microsoft Internet Explorer,1829,1029,3,253,-15,26,0,24,19,-19,8
US,238,2,3,male,1,36,left,6,1,white or indigenous,no,previously,3,Windows,Chrome,1366,768,17,327,6,6,5,25,22,-18,9
US,137,2,1,female,1,18,right,7,1,white or indigenous,no,never,4,Windows,Chrome,1366,768,32,191,1,15,18,6,11,7,8
US,162,1,3,female,1,15,right,1,2,white or indigenous,no,never,3,iOS,Safari,768,1024,164,137,-6,20,19,3,23,-1,7
NA,173,3,2,female,1,38,right,7,1,black,no,previously,2,Macintosh,Firefox,1280,800,12,183,1,19,14,5,14,-3,4
US,186,4,1,female,1,68,both,2,1,white or indigenous,yes,previously,2,Windows,Microsoft Internet Explorer,1366,768,6,363,13,10,17,11,31,-15,5
TH,200,4,3,female,2,30,right,3,1,asian,no,never,2,iOS,Unknown,768,1024,11,269,9,16,22,5,27,-1,9
US,490,3,3,female,2,25,left,12,1,other,no,currently,4,iOS,Safari,375,667,9,604,-13,9,2,21,21,-12,2
US,167,2,2,female,1,17,right,4,5,black,no,never,2,iOS,Safari,768,1024,10,160,-11,12,-1,-1,19,14,7
US,249,2,1,female,1,18,right,12,1,white or indigenous,no,never,3,iOS,Safari,320,480,22,218,-8,30,11,3,17,8,7
US,273,3,3,male,1,53,right,2,1,white or indigenous,yes,currently,1,Windows,Chrome,1366,768,72,273,-6,9,8,-1,12,5,9
US,384,2,3,male,2,18,right,7,1,asian,no,never,0,iOS,Safari,320,480,13,209,-4,10,17,10,25,-1,8
US,211,4,2,female,1,28,right,4,1,other,no,never,3,Macintosh,Chrome,1440,900,5,423,3,5,14,14,18,-3,9
US,222,3,3,female,2,55,right,4,1,white or indigenous,yes,currently,2,Windows,Chrome,1366,768,4295,247,11,15,21,13,18,-10,7
US,166,1,2,male,1,16,left,2,1,white or indigenous,no,never,1,Windows,Chrome,1600,900,2137,223,8,13,11,11,14,4,9
US,137,3,2,male,1,25,right,2,1,white or indigenous,yes,never,0,iOS,Safari,768,1024,3,101,12,10,13,13,19,-8,7
US,198,3,3,male,1,59,right,7,1,white or indigenous,yes,currently,7,iOS,Safari,768,1024,13,254,-7,10,9,11,19,-7,11
US,228,3,2,female,1,22,right,4,1,white or indigenous,no,never,3,Macintosh,Safari,1440,900,6,342,2,24,10,14,13,6,7
US,133,2,3,female,1,21,left,2,3,white or indigenous,no,never,3,Windows,Chrome,1366,768,19,118,-17,33,10,-2,18,6,10
MX,198,1,3,female,2,14,both,4,1,other,no,never,3,Macintosh,Chrome,1440,900,4,221,16,23,19,-3,24,-2,1
US,5309,3,2,female,1,22,left,6,1,white or indigenous,yes,never,4,Windows,Chrome,1024,600,9,2065,-6,36,-2,-1,15,3,9
US,241,3,3,female,1,57,right,6,1,white or indigenous,no,currently,2,Windows,Microsoft Internet Explorer,1024,640,6,282,-5,7,17,16,28,-16,10
US,368,3,3,female,1,26,right,7,1,white or indigenous,no,currently,3,Macintosh,Firefox,1280,800,19,157,-1,29,1,4,1,6,9
AU,203,3,2,female,1,41,right,7,1,white or indigenous,yes,currently,3,Macintosh,Chrome,1920,1200,21,224,14,25,22,7,26,-3,13
US,213,1,3,female,1,16,right,12,1,other,no,never,7,ChromeOS,Chrome,1366,768,5,166,1,29,16,8,15,5,6
US,234,2,1,female,1,22,right,12,2,white or indigenous,yes,never,2,Windows,Firefox,1680,1050,48,204,9,28,13,-3,11,11,8
US,143,1,2,male,1,16,right,2,1,white or indigenous,no,never,2,Windows,Chrome,1920,1080,3,315,-8,11,14,19,32,-10,4
US,230,2,2,female,1,16,right,2,1,white or indigenous,no,never,1,iOS,Safari,320,568,14,335,-13,34,11,16,22,3,4
US,315,4,3,female,2,32,right,2,1,other,yes,never,2,Macintosh,Chrome,1440,900,100,290,4,30,19,7,26,-2,9
US,907,2,1,female,1,39,right,7,1,black,no,currently,2,Windows,Chrome,1066,600,24,1371,4,31,24,12,28,-12,8
US,316,1,3,female,2,17,right,8,1,asian,no,never,1,Windows,Chrome,1366,768,15,231,16,14,22,0,20,-3,9
PH,2689,2,3,female,2,18,right,4,5,other,no,never,6,Windows,Firefox,1366,768,10,216,8,18,5,10,12,3,0
US,103,1,2,female,1,18,right,6,1,white or indigenous,no,never,3,Windows,Firefox,1366,768,22,156,-5,14,8,-5,27,12,12
MY,379,4,3,male,1,29,right,8,5,asian,yes,currently,2,Windows,Microsoft Internet Explorer,1882,1059,3,502,8,11,8,15,17,-10,2
CA,128,2,3,other,1,17,right,1,3,white or indigenous,no,never,3,Windows,Chrome,1366,768,5,152,-3,28,19,8,28,6,5
AU,170,3,1,female,1,25,right,2,1,white or indigenous,yes,currently,2,Windows,Microsoft Internet Explorer,1920,1080,33,191,14,9,18,11,22,-6,8
MY,288,2,3,female,2,18,right,10,1,asian,no,never,3,Linux,Chrome,360,640,64,265,2,15,5,5,14,1,6
US,125,1,3,female,1,14,right,7,1,white or indigenous,no,never,3,Windows,Chrome,1920,1080,6,157,-7,28,23,10,31,-3,5
US,455,3,3,female,2,47,right,4,1,white or indigenous,yes,currently,3,iOS,Safari,768,1024,6,698,15,28,21,18,15,-2,10
US,251,4,2,male,1,48,right,2,3,white or indigenous,no,never,4,Windows,Chrome,1920,1080,46,165,7,16,12,10,31,-8,13
US,185,2,3,female,1,17,right,1,2,other,no,never,3,Windows,Chrome,1366,768,39,159,16,26,17,0,23,4,5
US,323,1,1,female,1,14,right,1,1,white or indigenous,no,never,2,Macintosh,Safari,1440,900,7,267,-2,37,12,10,28,-4,9
NZ,169,4,3,female,1,28,right,3,1,asian,no,never,3,Windows,Chrome,1600,900,15,152,-6,22,17,17,24,-18,8
US,136,2,2,female,1,19,both,4,1,white or indigenous,no,never,4,Windows,Chrome,1920,1080,12,171,0,20,20,23,28,-4,11
US,96,2,3,female,2,17,right,9,1,white or indigenous,no,never,2,Macintosh,Safari,1366,768,3,201,13,9,21,2,10,5,4
US,184,2,3,male,1,31,left,6,1,white or indigenous,yes,never,2,Windows,Microsoft Internet Explorer,1440,900,5,239,0,21,7,15,9,0,2
US,163,2,3,male,1,18,right,9,1,other,no,never,3,iOS,Unknown,320,568,4,233,5,23,12,-1,27,4,7
US,158,4,0,male,1,55,right,1,1,white or indigenous,no,currently,4,Macintosh,Safari,1680,1050,5,158,10,17,23,-2,32,-4,5
AU,92,4,3,female,1,28,right,1,1,white or indigenous,yes,currently,2,Windows,Microsoft Internet Explorer,1680,1050,25,137,1,26,17,12,8,7,8
AU,152,0,3,female,1,18,right,12,1,white or indigenous,no,never,3,iOS,Safari,768,1024,62,198,9,16,19,9,23,-11,10
PH,341,2,3,female,2,17,right,4,1,other,no,never,5,Windows,Firefox,1366,768,10,651,-4,13,16,19,22,-5,5
PH,520,2,3,male,2,16,right,10,1,arab,no,never,2,Windows,Chrome,1024,768,20,584,-12,11,10,12,22,1,4
BR,205,2,2,female,2,17,right,2,4,white or indigenous,no,never,3,Windows,Chrome,1366,768,13,356,-20,29,3,-7,14,13,8
US,115,2,3,female,1,17,both,1,2,white or indigenous,no,never,1,Windows,Chrome,1366,768,5,138,2,36,9,-3,32,7,3
PH,142,2,3,female,2,17,left,6,1,asian,no,never,4,Windows,Chrome,1366,768,11,148,-8,12,16,7,21,-5,6
US,105,2,2,male,1,15,right,7,1,white or indigenous,no,never,4,Windows,Chrome,1366,768,2,159,14,14,25,10,26,-9,-1
IN,2981,4,3,female,2,25,right,8,0,other,yes,never,2,Windows,Firefox,1920,1080,16,800,8,29,8,0,15,5,7
US,168,3,3,female,2,22,right,8,1,asian,no,never,2,Windows,Chrome,1920,1080,26,156,13,10,25,20,25,-15,9
AU,167,4,3,female,1,38,right,6,1,white or indigenous,yes,currently,2,iOS,Safari,320,480,16,182,19,7,22,17,26,1,6
MY,244,2,1,female,2,18,left,10,0,asian,yes,never,2,Linux,Chrome,320,570,18,882,-3,18,12,4,15,-6,1
US,172,3,2,female,1,23,right,1,1,white or indigenous,no,never,3,iOS,Safari,320,568,33,166,5,16,23,10,28,4,12
PH,388,3,3,female,1,48,right,4,0,asian,yes,currently,7,iOS,ChromeiOS,768,1024,77,778,0,14,12,15,18,-4,1
PK,404,3,2,male,2,24,right,10,5,other,yes,previously,2,Windows,Chrome,1366,768,75,313,-6,22,16,12,18,8,6
PH,798,3,3,female,2,19,right,4,1,other,no,never,5,Windows,Chrome,1366,768,4,321,4,18,10,10,10,3,4
CA,99,1,1,female,1,15,right,6,1,white or indigenous,no,never,6,Windows,Firefox,1280,1024,10,169,-5,31,13,3,13,11,4
CA,238,2,3,female,1,18,left,12,5,asian,no,never,3,Windows,Firefox,1920,1080,2,580,-13,14,8,1,28,2,6
MY,117,2,2,female,2,18,both,10,1,asian,no,never,2,Windows,Chrome,1600,900,11,203,-7,35,2,-1,17,13,8
PH,237,3,3,female,2,18,right,4,1,other,no,never,5,Windows,Chrome,1366,768,7,182,6,18,14,10,16,0,6
MX,229,2,1,male,2,15,left,2,1,white or indigenous,no,never,1,Windows,Chrome,1366,768,46,215,-12,21,10,6,25,4,11
US,171,1,2,female,1,16,right,2,1,white or indigenous,no,never,2,Windows,Chrome,1280,800,51,194,10,24,18,14,26,-9,8
PH,164,1,3,male,1,20,right,4,5,other,yes,never,7,Windows,Chrome,1366,768,10,130,1,23,11,7,11,-9,0
CA,191,4,3,female,1,55,left,3,1,white or indigenous,no,previously,5,iOS,Safari,768,1024,36,218,7,9,26,17,14,-8,8
PH,581,3,3,female,2,20,right,7,0,NA,yes,never,2,Windows,Chrome,1366,768,66,180,-3,13,14,6,25,12,11
NZ,300,2,3,female,1,17,right,4,1,white or indigenous,no,never,2,Macintosh,Chrome,1280,800,77,228,9,23,20,15,12,-2,5
US,255,3,3,female,2,43,right,4,1,other,no,currently,4,iOS,Unknown,320,568,3,297,-5,15,26,23,15,-11,8
US,153,3,3,female,1,35,right,7,2,white or indigenous,no,never,2,Windows,Chrome,1600,900,7,184,-13,30,25,9,28,-10,12
US,245,4,1,female,1,25,right,7,1,white or indigenous,yes,currently,5,Windows,Microsoft Internet Explorer,1518,853,4,1520,6,31,13,13,25,-13,10
VN,223,3,3,female,2,22,right,1,2,asian,no,never,2,Linux,Chrome,601,962,17,527,10,21,14,10,30,-1,1
US,159,2,1,female,1,24,right,7,1,black,no,never,3,Windows,Chrome,1024,768,23,198,-12,34,22,13,16,-5,8
US,283,3,2,male,1,50,left,1,1,white or indigenous,yes,currently,3,Windows,Microsoft Internet Explorer,1821,1024,94,317,-19,-2,12,16,29,4,10
US,184,1,2,female,1,16,right,2,1,asian,no,never,2,Windows,Chrome,1920,1080,22,237,14,24,15,6,19,10,11
KE,458,2,1,male,1,22,right,0,1,black,yes,never,6,Windows,Chrome,1024,768,6,750,4,14,12,18,12,-8,1
CA,359,2,2,female,1,30,right,7,1,black,no,never,9,Windows,Chrome,1280,800,193,414,-5,12,21,8,21,-11,9
US,160,3,2,female,1,24,right,7,1,white or indigenous,yes,never,3,Macintosh,Chrome,1280,800,2,184,14,27,26,6,29,6,12
KE,3797,3,2,male,2,23,right,6,1,black,yes,never,4,Linux,Chrome,534,320,86,980,1,20,2,7,11,13,2
US,716,3,3,male,2,23,right,2,1,asian,no,never,1,Windows,Chrome,1366,768,17,1337,-19,28,12,7,20,-1,5
US,102,3,1,male,1,62,right,6,1,white or indigenous,yes,currently,7,Macintosh,Chrome,1280,800,4,244,-18,15,13,26,15,-18,9
US,472,2,3,male,1,63,right,7,1,white or indigenous,no,currently,7,Windows,Microsoft Internet Explorer,1366,768,8,436,-11,7,14,16,15,-15,10
US,118,3,2,female,1,24,right,1,2,asian,yes,never,2,Macintosh,Chrome,1440,900,212,123,3,36,11,6,32,3,13
US,143,4,2,female,1,23,right,7,1,white or indigenous,yes,currently,2,Macintosh,Safari,1440,900,2,205,-11,23,13,7,24,3,12
US,197,2,3,female,1,31,right,12,2,white or indigenous,no,currently,2,Windows,Chrome,1024,600,6646,319,16,31,10,8,14,-4,4
GB,126,1,2,female,1,17,right,1,1,white or indigenous,no,never,3,Windows,Microsoft Internet Explorer,1280,1024,23,201,-16,17,18,4,14,2,8
NO,235,3,2,female,2,43,right,6,1,white or indigenous,no,currently,3,Macintosh,Safari,1440,900,636,248,7,7,13,15,6,-9,8
GB,280,2,3,female,2,37,right,4,1,asian,no,currently,5,Linux,Chrome,1280,800,36,221,4,16,2,23,19,-18,8
TH,254,3,3,female,2,26,right,3,1,asian,no,never,2,Windows,Chrome,1366,768,219,216,0,14,13,7,16,8,6
TH,468,4,1,female,2,30,right,3,1,asian,no,never,1,Windows,Firefox,1280,1024,73,360,-3,8,8,10,22,-7,10
AE,177,3,3,female,2,24,right,4,3,asian,no,never,12,Windows,Microsoft Internet Explorer,1024,768,4,214,-1,22,9,11,14,1,7
US,98,3,2,male,1,15,right,2,1,white or indigenous,no,never,1,Windows,Opera,1366,768,51,105,3,1,-2,9,30,1,8
AE,84,4,3,female,2,27,right,4,3,asian,no,never,3,Windows,Microsoft Internet Explorer,1024,768,3,163,-9,21,13,11,19,-7,5
GB,101,4,1,female,1,60,both,7,1,white or indigenous,yes,currently,3,Windows,Firefox,1366,768,9,477,-9,28,21,5,29,6,8
GB,194,2,2,male,1,17,right,0,1,white or indigenous,no,never,3,Windows,Microsoft Internet Explorer,1440,900,4,192,-10,20,12,7,17,-1,5
GB,133,4,3,male,1,17,right,10,4,asian,no,never,3,Windows,Microsoft Internet Explorer,1440,900,3,82,4,30,14,10,20,-5,-2
GB,219,2,3,male,1,18,left,2,1,white or indigenous,no,never,3,Windows,Microsoft Internet Explorer,1440,900,2,206,3,22,9,10,16,-12,9
AU,88,2,2,male,1,20,right,0,0,asian,yes,never,0,Windows,Firefox,1920,1080,9,135,-12,17,5,5,12,3,11
KE,213,2,3,male,2,21,right,6,1,black,no,never,2,Windows,Firefox,1024,768,13,246,-9,11,16,21,14,-11,8
NO,266,2,2,male,2,18,right,2,1,white or indigenous,no,never,2,Macintosh,Safari,1280,800,11,1495,-16,6,-2,12,26,-5,9
US,132,2,2,male,1,48,right,7,1,black,no,currently,5,Windows,Microsoft Internet Explorer,1280,1024,12,188,4,2,15,19,20,-7,7
SG,195,3,3,female,2,49,right,2,1,asian,no,currently,2,Macintosh,Safari,1920,1080,56,229,2,12,12,15,24,-7,10
TT,165,2,1,female,1,25,right,4,5,black,no,never,3,Windows,Microsoft Internet Explorer,1440,900,21,184,-10,30,12,2,12,-4,5
ZA,157,4,2,female,2,51,right,1,1,white or indigenous,no,never,5,Windows,Microsoft Internet Explorer,1280,1024,9,157,10,24,18,14,25,-8,13
GB,133,3,2,male,1,40,right,11,1,asian,yes,currently,3,Windows,Chrome,1600,1200,7,160,9,7,23,11,20,-11,9
GB,116,4,3,female,1,39,right,11,1,asian,no,currently,4,Windows,Microsoft Internet Explorer,1280,1024,7,136,-5,21,26,20,26,-15,13
GB,155,2,3,female,1,13,right,4,0,white or indigenous,no,never,2,Windows,Microsoft Internet Explorer,1438,808,4,252,-8,27,16,-4,17,15,5
MA,402,2,3,female,2,21,right,10,0,arab,yes,never,2,Windows,Chrome,1024,768,9,450,-5,11,24,12,22,-1,3
PH,158,4,2,female,2,24,right,1,2,asian,yes,never,4,Macintosh,Safari,1280,800,53,173,2,18,6,2,22,9,8
PH,378,2,1,female,2,21,right,4,3,asian,yes,never,3,iOS,Safari,768,1024,113,532,0,17,24,11,20,-7,5
MY,295,4,2,female,1,22,right,3,1,asian,no,never,2,Windows,Chrome,1366,768,311,1640,-11,20,14,11,14,-4,8
US,792,2,3,male,1,47,left,7,0,white or indigenous,no,currently,3,Windows,Microsoft Internet Explorer,1366,768,4,225,18,14,22,17,21,-10,8
HK,164,3,3,female,2,36,right,7,1,asian,yes,previously,2,Windows,Chrome,1366,768,127,153,1,25,18,14,8,-1,5
AU,286,1,3,female,1,15,right,12,4,white or indigenous,no,never,3,iOS,Safari,320,568,5,221,-13,32,13,2,27,-2,9
RU,345,3,3,male,2,24,right,1,1,white or indigenous,yes,never,2,Windows,Firefox,1280,1024,13,214,3,19,11,5,26,-5,7
PL,196,3,2,female,2,23,left,12,2,white or indigenous,no,never,3,Windows,Opera,1366,768,1893,294,-3,30,23,12,31,-6,8
HR,148,3,2,female,2,28,right,4,1,white or indigenous,yes,never,2,Windows,Chrome,1920,1080,671,264,5,28,5,1,20,14,7
KE,346,2,3,female,2,19,right,4,3,black,no,never,5,Windows,Chrome,1366,768,4,312,0,29,10,-1,11,13,6
KE,224,2,1,male,1,20,right,4,4,black,yes,previously,3,Windows,Chrome,1024,768,10,354,6,34,24,20,17,-16,7
AU,159,3,3,male,1,45,right,1,1,white or indigenous,no,previously,4,iOS,Safari,768,1024,15,117,-2,16,6,7,27,1,13
GB,150,1,3,female,1,16,right,1,1,white or indigenous,no,never,2,Windows,Chrome,1280,1024,7,190,7,17,14,12,19,-5,11
SE,113,2,1,female,2,20,right,2,2,white or indigenous,yes,never,2,Windows,Chrome,1920,1080,3,145,-2,26,17,12,26,-8,11
CA,174,3,3,female,2,44,right,1,1,white or indigenous,yes,currently,1,Windows,Microsoft Internet Explorer,1239,697,4,160,9,21,23,22,28,-11,9
IN,223,4,3,male,2,39,right,8,3,other,yes,currently,2,Windows,Chrome,1366,768,11,250,-11,26,17,18,22,-7,6
US,134,3,2,female,1,24,right,7,1,white or indigenous,yes,currently,2,Windows,Microsoft Internet Explorer,1280,800,48,214,-7,16,19,15,15,-4,10
GB,248,3,3,female,1,28,right,10,1,asian,no,never,5,Windows,Chrome,1366,768,19,216,12,17,24,8,26,-20,6
US,196,2,3,female,1,18,right,3,1,asian,no,never,2,Windows,Chrome,1440,900,3,346,17,3,16,6,28,-8,6
US,215,2,2,female,1,18,right,4,1,white or indigenous,no,never,2,Windows,Microsoft Internet Explorer,1440,900,3,287,15,11,21,26,25,-20,10
US,160,2,2,female,1,17,left,4,1,other,no,never,7,Windows,Chrome,1600,900,10,202,-10,30,18,-4,13,13,8
US,315,3,2,female,1,27,right,4,1,white or indigenous,no,never,2,Macintosh,Safari,1280,800,22,193,-1,22,17,15,18,-9,5
GB,118,3,2,female,1,42,left,2,1,white or indigenous,no,previously,3,Windows,Microsoft Internet Explorer,1680,1050,2,143,2,31,23,21,30,-12,12
US,237,3,2,male,1,44,right,12,1,other,yes,never,2,Windows,Firefox,1600,900,72,219,-10,2,20,19,26,-7,13
PH,163,2,1,female,2,18,left,4,1,asian,no,never,2,iOS,Safari,320,568,15,150,8,27,13,-2,24,5,9
PH,174,2,1,male,2,16,right,4,0,asian,no,never,6,Windows,Chrome,1024,600,5,232,-3,15,7,10,18,0,7
GB,143,1,3,female,1,16,right,10,1,asian,no,never,3,Windows,Chrome,1024,768,2,161,12,28,12,16,17,-17,7
US,104,3,1,female,1,26,right,7,1,white or indigenous,yes,never,5,Windows,Chrome,1280,1024,3,59,0,30,10,10,20,-2,-1
IE,556,2,3,male,1,41,right,4,0,black,NA,never,8,Windows,Microsoft Internet Explorer,1440,900,3,1024,-1,19,22,26,30,-12,8
US,203,2,3,female,1,31,right,12,1,other,no,previously,2,Linux,Chrome,600,976,15,228,-1,13,23,11,18,-3,2
