subject,trialNumber,product_A,product_B,response,attention
sona-16593,24,chocolate,wine,844,0
sona-16593,25,calculator,makeup foundation,754,0
sona-16593,26,shoes,athletic clothes,822,0
sona-16593,27,concert tickets,napkin,113,0
sona-16593,28,baseball cap,pen,143,0
sona-16593,29,bicycle,camera,63,0
sona-16593,30,coffee,skateboard,78,0
sona-16593,31,glasses,wine,166,0
sona-16593,32,dress,swimming suit,867,0
sona-16593,33,dress,tie,86,0
sona-16593,34,concert tickets,baseball cap,828,0
sona-16593,35,water bottle,smart phone,932,0
sona-16593,36,granola bar,concert tickets,806,1
sona-16593,37,jacket,concert tickets,803,0
sona-16593,38,purse,tie,790,0
sona-16593,39,ring,napkin,776,0
sona-16593,40,purse,yoga mat,761,0
sona-16593,41,water bottle,earphones,750,0
sona-16593,42,shoes,basketball,796,0
sona-16593,43,sunglasses,wallet,775,0
sona-16593,44,yoga mat,pants,772,0
sona-16593,45,granola bar,video games,778,0
sona-16593,46,cooking pot,paper notebook,769,0
sona-16593,47,beanie,makeup foundation,765,0
sona-16593,48,ring,skateboard,755,0
sona-16593,49,guitar,sunglasses,658,0
sona-16593,50,earrings,pants,612,0
sona-16593,51,beanie,backpack,857,0
sona-16593,52,water bottle,tie,735,0
sona-16593,53,cooking pot,water bottle,834,0
sona-16593,54,shirt,chocolate,657,0
sona-16297,0,granola bar,detergent,747,0
sona-16297,1,granola bar,basketball,330,0
sona-16297,2,tie,laptop,1,0
sona-16297,3,smart phone,desktop computer,327,0
sona-16297,4,pencil,desktop computer,1e3,0
sona-16297,5,wallet,necklace,360,0
sona-16297,6,tie,computer keyboard,202,0
sona-16297,7,granola bar,lipstick,1e3,0
sona-16297,8,skateboard,jacket,663,0
sona-16297,9,concert tickets,car,1e3,0
sona-16297,10,band-aid,pants,1e3,0
sona-16297,11,earphones,bicycle,644,0
sona-16297,12,tie,video games,397,0
sona-16297,13,water bottle,bicycle,1e3,0
sona-16297,14,shirt,ring,765,0
sona-16297,15,swimming suit,necklace,998,0
sona-16297,16,paper notebook,dress,1e3,0
sona-16297,17,skateboard,guitar,752,0
sona-16297,18,lipstick,books,174,1
sona-16297,19,bicycle,car,1e3,0
sona-16297,20,glasses,beanie,1,0
sona-16297,21,skateboard,desktop computer,868,0
sona-16297,22,dress,pants,965,0
sona-16297,23,band-aid,makeup foundation,507,0
sona-16297,24,beanie,guitar,647,0
sona-16297,25,pen,video games,1e3,0
sona-16297,26,swimming suit,pants,1e3,0
sona-16297,27,wine,pants,1,0
sona-16297,28,dishes,detergent,52,0
sona-16297,29,shirt,scarf,157,0
sona-16297,30,tie,coffee,1,0
sona-16297,31,cooking pot,smart phone,1e3,0
sona-16297,32,cooking pot,skateboard,1e3,0
sona-16297,33,lipstick,car,1e3,0
sona-16297,34,dishes,pencil,5,0
sona-16297,35,shirt,guitar,515,0
sona-16297,36,cooking pot,shoes,783,1
sona-16297,37,swimming suit,coffee,191,0
sona-16297,38,jacket,dress,1e3,0
sona-16297,39,glasses,books,51,0
sona-16297,40,water bottle,baseball cap,162,0
sona-16297,41,lipstick,chocolate,185,0
sona-16297,42,dishes,paper notebook,29,0
sona-16297,43,necklace,scarf,889,0
sona-16297,44,dishes,desktop computer,1e3,0
sona-16297,45,cooking pot,bicycle,150,0
sona-16297,46,swimming suit,books,637,0
sona-16297,47,tie,napkin,14,0
sona-16297,48,concert tickets,dress,803,0
sona-16297,49,cooking pot,necklace,895,0
sona-16297,50,napkin,ring,733,0
sona-16297,51,granola bar,ring,919,0
sona-16297,52,wallet,books,49,0
sona-16297,53,ring,books,144,0
sona-16297,54,camera,bicycle,3,0
sona-15697,0,yoga mat,socks,715,0
sona-15697,1,ring,dress,825,0
sona-15697,2,makeup foundation,car,1,0
sona-15697,3,dress,pen,49,0
sona-15697,4,necklace,sunglasses,975,0
sona-15697,5,cooking pot,smart phone,882,0
sona-15697,6,car,baseball cap,1e3,0
sona-15697,7,lipstick,skateboard,1e3,1
sona-15697,8,cooking pot,headphones,1e3,0
sona-15697,9,books,cooking pot,448,0
sona-15697,10,granola bar,pen,389,0
sona-15697,11,pen,socks,498,0
sona-15697,12,jacket,laptop,404,0
sona-15697,13,shoes,shirt,757,0
sona-15697,14,shoes,band-aid,59,0
sona-15697,15,scarf,basketball,227,0
sona-15697,16,calculator,desktop computer,210,0
sona-15697,17,cooking pot,dress,940,0
sona-15697,18,lipstick,skateboard,1e3,1
sona-15697,19,skateboard,concert tickets,138,0
sona-15697,20,computer keyboard,pen,706,0
sona-15697,21,books,computer keyboard,406,0
sona-15697,22,granola bar,video games,667,0
sona-15697,23,cooking pot,scarf,756,0
sona-15697,24,laptop,pants,872,0
sona-15697,25,video games,watch,812,0
sona-15697,26,laptop,desktop computer,220,0
sona-15697,27,necklace,chocolate,237,0
sona-15697,28,athletic clothes,coffee,272,0
sona-15697,29,napkin,backpack,845,0
sona-15697,30,water bottle,band-aid,318,0
sona-15697,31,ring,scarf,923,0
sona-15697,32,scarf,headphones,536,0
sona-15697,33,swimming suit,calculator,395,0
sona-15697,34,video games,wine,738,0
sona-15697,35,headphones,concert tickets,354,0
sona-15697,36,water bottle,basketball,733,1
sona-15697,37,glasses,napkin,376,0
sona-15697,38,makeup foundation,jacket,921,0
sona-15697,39,desktop computer,backpack,816,0
sona-15697,40,calculator,earrings,711,0
sona-15697,41,skateboard,bicycle,870,0
sona-15697,42,makeup foundation,video games,135,0
sona-15697,43,yoga mat,backpack,891,0
sona-15697,44,lipstick,granola bar,364,0
sona-15697,45,beanie,pants,829,0
sona-15697,46,swimming suit,car,142,0
sona-15697,47,chocolate,coffee,514,0
sona-15697,48,socks,wallet,856,0
sona-15697,49,dress,backpack,56,0
sona-15697,50,makeup foundation,scarf,606,0
sona-15697,51,water bottle,bicycle,224,0
sona-15697,52,pants,baseball cap,190,0
sona-15697,53,purse,pen,310,0
sona-15697,54,detergent,concert tickets,895,0
sona-15534,0,watch,smart phone,810,0
sona-15534,1,coffee,laptop,857,0
sona-15534,2,earphones,wine,931,0
sona-15534,3,earrings,detergent,162,0
sona-15534,4,dishes,camera,836,0
sona-15534,5,paper notebook,beanie,106,0
sona-15534,6,pen,tie,730,0
sona-15534,7,desktop computer,cooking pot,184,0
sona-15534,8,dress,concert tickets,817,0
sona-15534,9,basketball,concert tickets,858,0
sona-15534,10,coffee,necklace,851,0
sona-15534,11,tie,smart phone,782,0
sona-15534,12,swimming suit,watch,794,0
sona-15534,13,baseball cap,smart phone,241,0
sona-15534,14,computer keyboard,ring,937,0
sona-15534,15,skateboard,baseball cap,262,0
sona-15534,16,athletic clothes,bicycle,759,0
sona-15534,17,pen,cooking pot,254,0
sona-15534,18,wine,concert tickets,782,1
sona-15534,19,desktop computer,yoga mat,228,0
sona-15534,20,scarf,chocolate,208,0
sona-15534,21,swimming suit,smart phone,792,0
sona-15534,22,baseball cap,lipstick,133,0
sona-15534,23,smart phone,water bottle,334,0
sona-15534,24,desktop computer,tie,278,0
sona-15534,25,earrings,lipstick,239,0
sona-15534,26,basketball,smart phone,768,0
sona-15534,27,desktop computer,beanie,275,0
sona-15534,28,tie,glasses,737,0
sona-15534,29,necklace,pants,251,0
sona-15534,30,earphones,sunglasses,237,0
sona-15534,31,skateboard,shirt,789,0
sona-15534,32,calculator,yoga mat,307,0
sona-15534,33,detergent,necklace,931,0
sona-15534,34,granola bar,jacket,813,0
sona-15534,35,pencil,camera,787,0
sona-15534,36,laptop,wallet,203,1
sona-15534,37,guitar,beanie,254,0
sona-15534,38,coffee,pants,143,0
sona-15534,39,dishes,headphones,894,0
sona-15534,40,books,wine,721,0
sona-15534,41,pencil,calculator,700,0
sona-15534,42,pencil,water bottle,802,0
sona-15534,43,purse,napkin,113,0
sona-15534,44,pen,bicycle,889,0
sona-15534,45,scarf,paper notebook,200,0
sona-15534,46,jacket,camera,872,0
sona-15534,47,dress,necklace,907,0
sona-15534,48,tie,water bottle,112,0
sona-15534,49,purse,concert tickets,191,0
sona-15534,50,books,necklace,807,0
sona-15534,51,shoes,coffee,235,0
sona-15534,52,granola bar,concert tickets,774,0
sona-15534,53,swimming suit,calculator,292,0
sona-15534,54,car,wallet,321,0
sona-14103,0,earrings,skateboard,491,0
sona-14103,1,yoga mat,granola bar,131,0
sona-14103,2,watch,jacket,694,0
sona-14103,3,swimming suit,pants,202,0
sona-14103,4,bicycle,pen,501,0
sona-14103,5,napkin,car,830,0
sona-14103,6,desktop computer,purse,694,0
sona-14103,7,desktop computer,shirt,730,0
sona-14103,8,glasses,books,249,0
sona-14103,9,coffee,smart phone,655,0
sona-14103,10,baseball cap,dishes,326,0
sona-14103,11,desktop computer,jacket,683,0
sona-14103,12,water bottle,detergent,328,0
sona-14103,13,band-aid,jacket,807,0
sona-14103,14,baseball cap,necklace,339,0
sona-14103,15,camera,tie,728,0
sona-14103,16,swimming suit,jacket,311,0
sona-14103,17,camera,purse,703,0
sona-14103,18,wine,wallet,275,1
sona-14103,19,napkin,lipstick,773,0
sona-14103,20,chocolate,watch,771,0
sona-14103,21,shoes,socks,269,0
sona-14103,22,paper notebook,sunglasses,796,0
sona-14103,23,headphones,napkin,199,0
sona-14103,24,pants,smart phone,363,0
sona-14103,25,concert tickets,earphones,752,0
sona-14103,26,earphones,jacket,740,0
sona-14103,27,baseball cap,earrings,646,0
sona-14103,28,books,necklace,711,0
sona-14103,29,socks,lipstick,791,0
sona-14103,30,granola bar,swimming suit,747,0
sona-14103,31,earrings,sunglasses,636,0
sona-14103,32,ring,pants,313,0
sona-14103,33,shoes,sunglasses,627,0
sona-14103,34,pants,napkin,168,0
sona-14103,35,desktop computer,detergent,213,0
sona-14103,36,basketball,band-aid,1e3,1
sona-14103,37,makeup foundation,jacket,400,0
sona-14103,38,shoes,earphones,746,0
sona-14103,39,laptop,coffee,193,0
sona-14103,40,yoga mat,water bottle,145,0
sona-14103,41,scarf,wallet,129,0
sona-14103,42,purse,water bottle,193,0
sona-14103,43,chocolate,dishes,491,0
sona-14103,44,swimming suit,laptop,242,0
sona-14103,45,computer keyboard,earrings,802,0
sona-14103,46,cooking pot,makeup foundation,940,0
sona-14103,47,wine,basketball,296,0
sona-14103,48,books,concert tickets,188,0
sona-14103,49,water bottle,smart phone,710,0
sona-14103,50,ring,napkin,105,0
sona-14103,51,backpack,car,732,0
sona-14103,52,computer keyboard,baseball cap,748,0
sona-14103,53,purse,earphones,211,0
sona-14103,54,shoes,napkin,73,0
sona-14033,0,chocolate,bicycle,544,0
sona-14033,1,backpack,granola bar,427,0
sona-14033,2,shirt,camera,448,0
sona-14033,3,baseball cap,basketball,554,0
sona-14033,4,chocolate,scarf,541,0
sona-14033,5,pants,wine,537,0
sona-14033,6,camera,water bottle,440,0
sona-14033,7,pen,tie,453,0
sona-14033,8,scarf,makeup foundation,473,0
sona-14033,9,calculator,socks,468,0
sona-14033,10,earrings,concert tickets,451,0
sona-14033,11,earphones,skateboard,1e3,0
sona-14033,12,skateboard,jacket,1,0
sona-14033,13,wine,skateboard,1e3,0
sona-14033,14,shoes,dress,556,0
sona-14033,15,wine,scarf,425,0
sona-14033,16,glasses,skateboard,1e3,0
sona-14033,17,desktop computer,water bottle,469,0
sona-14033,18,detergent,chocolate,443,1
sona-14033,19,guitar,tie,431,0
sona-14033,20,sunglasses,purse,435,0
sona-14033,21,lipstick,scarf,571,0
sona-14033,22,dishes,books,580,0
sona-14033,23,athletic clothes,laptop,568,0
sona-14033,24,yoga mat,video games,581,0
sona-14033,25,swimming suit,detergent,429,0
sona-14033,26,shoes,glasses,562,0
sona-14033,27,pants,socks,563,0
sona-14033,28,baseball cap,glasses,571,0
sona-14033,29,cooking pot,napkin,417,0
sona-14033,30,wine,camera,412,0
sona-14033,31,headphones,detergent,432,0
sona-14033,32,concert tickets,laptop,574,0
sona-14033,33,skateboard,shirt,34,0
sona-14033,34,earphones,chocolate,418,0
sona-14033,35,paper notebook,earrings,423,0
sona-14033,36,backpack,wallet,412,1
sona-14033,37,necklace,detergent,391,0
sona-14033,38,paper notebook,makeup foundation,399,0
sona-14033,39,calculator,band-aid,407,0
sona-14033,40,necklace,tie,578,0
sona-14033,41,wallet,computer keyboard,608,0
sona-14033,42,wine,shirt,418,0
sona-14033,43,desktop computer,tie,413,0
sona-14033,44,socks,jacket,599,0
sona-14033,45,yoga mat,pen,393,0
sona-14033,46,desktop computer,chocolate,417,0
sona-14033,47,headphones,water bottle,397,0
sona-14033,48,yoga mat,band-aid,421,0
sona-14033,49,wallet,ring,364,0
sona-14033,50,concert tickets,pen,604,0
sona-14033,51,car,skateboard,986,0
sona-14033,52,detergent,makeup foundation,429,0
sona-14033,53,earphones,sunglasses,566,0
sona-14033,54,desktop computer,laptop,570,0
sona-13556,0,pants,pen,301,0
sona-13556,1,tie,sunglasses,755,0
sona-13556,2,coffee,concert tickets,815,0
sona-13556,3,coffee,water bottle,699,0
sona-13556,4,ring,laptop,203,0
sona-13556,5,desktop computer,bicycle,319,0
sona-13556,6,wine,skateboard,303,0
sona-13556,7,ring,chocolate,112,0
sona-13556,8,calculator,dress,863,0
sona-13556,9,pants,chocolate,188,0
sona-13556,10,laptop,sunglasses,146,0
sona-13556,11,scarf,video games,778,0
sona-13556,12,wine,shirt,646,0
sona-13556,13,cooking pot,shoes,752,0
sona-13556,14,earphones,detergent,258,0
sona-13556,15,jacket,socks,176,0
sona-13556,16,wine,earphones,288,0
sona-13556,17,backpack,baseball cap,81,0
sona-13556,18,computer keyboard,earphones,1e3,1
sona-13556,19,napkin,water bottle,768,0
sona-13556,20,tie,dress,743,0
sona-13556,21,desktop computer,water bottle,242,0
sona-13556,22,skateboard,shirt,887,0
sona-13556,23,guitar,detergent,255,0
sona-13556,24,wine,baseball cap,703,0
sona-13556,25,shoes,watch,886,0
sona-13556,26,paper notebook,coffee,823,0
sona-13556,27,swimming suit,ring,217,0
sona-13556,28,scarf,pen,156,0
sona-13556,29,earphones,pen,643,0
sona-13556,30,skateboard,detergent,320,0
sona-13556,31,athletic clothes,band-aid,234,0
sona-13556,32,cooking pot,basketball,748,0
sona-13556,33,baseball cap,earrings,782,0
sona-13556,34,chocolate,socks,769,0
sona-13556,35,scarf,makeup foundation,676,0
sona-13556,36,granola bar,guitar,1e3,1
sona-13556,37,earphones,water bottle,752,0
sona-13556,38,ring,necklace,238,0
sona-13556,39,computer keyboard,pen,187,0
sona-13556,40,napkin,earphones,672,0
sona-13556,41,cooking pot,shirt,731,0
sona-13556,42,shirt,calculator,297,0
sona-13556,43,yoga mat,baseball cap,352,0
sona-13556,44,camera,sunglasses,822,0
sona-13556,45,napkin,books,651,0
sona-13556,46,glasses,backpack,178,0
sona-13556,47,lipstick,tie,278,0
sona-13556,48,ring,watch,229,0
sona-13556,49,cooking pot,dress,885,0
sona-13556,50,sunglasses,shoes,629,0
sona-13556,51,backpack,necklace,639,0
sona-13556,52,pencil,wallet,785,0
sona-13556,53,concert tickets,calculator,248,0
sona-13556,54,jacket,water bottle,275,0
sona-13315,0,coffee,athletic clothes,1e3,0
sona-13315,1,backpack,chocolate,4,0
sona-13315,2,car,calculator,1,0
sona-13315,3,earrings,beanie,361,0
sona-13315,4,headphones,laptop,710,0
sona-13315,5,makeup foundation,basketball,284,0
sona-13315,6,pencil,chocolate,216,0
sona-13315,7,earphones,yoga mat,692,0
sona-13315,8,headphones,jacket,681,0
sona-13315,9,lipstick,pencil,144,0
sona-13315,10,skateboard,shirt,582,0
sona-13315,11,lipstick,bicycle,388,0
sona-13315,12,wine,baseball cap,902,0
sona-13315,13,water bottle,calculator,272,0
sona-13315,14,guitar,computer keyboard,605,0
sona-13315,15,wallet,chocolate,210,0
sona-13315,16,napkin,earrings,1e3,0
sona-13315,17,watch,sunglasses,218,0
sona-13315,18,beanie,scarf,1e3,1
sona-13315,19,backpack,watch,755,0
sona-13315,20,camera,desktop computer,141,0
sona-13315,21,earphones,books,779,0
sona-13315,22,beanie,swimming suit,1e3,0
sona-13315,23,wallet,athletic clothes,877,0
sona-13315,24,lipstick,napkin,4,0
sona-13315,25,wine,earphones,344,0
sona-13315,26,pants,chocolate,1,0
sona-13315,27,scarf,shirt,792,0
sona-13315,28,calculator,band-aid,140,0
sona-13315,29,laptop,jacket,801,0
sona-13315,30,baseball cap,swimming suit,754,0
sona-13315,31,pen,bicycle,670,0
sona-13315,32,coffee,band-aid,392,0
sona-13315,33,camera,necklace,705,0
sona-13315,34,calculator,swimming suit,907,0
sona-13315,35,cooking pot,earphones,703,0
sona-13315,36,bicycle,dishes,316,1
sona-13315,37,ring,calculator,1,0
sona-13315,38,ring,computer keyboard,1,0
sona-13315,39,cooking pot,dishes,634,0
sona-13315,40,coffee,yoga mat,809,0
sona-13315,41,napkin,desktop computer,1e3,0
sona-13315,42,purse,pants,365,0
sona-13315,43,earrings,concert tickets,630,0
sona-13315,44,cooking pot,athletic clothes,1e3,0
sona-13315,45,granola bar,shirt,1e3,0
sona-13315,46,guitar,yoga mat,705,0
sona-13315,47,earphones,calculator,369,0
sona-13315,48,guitar,band-aid,270,0
sona-13315,49,pen,scarf,1e3,0
sona-13315,50,car,video games,1,0
sona-13315,51,jacket,concert tickets,167,0
sona-13315,52,books,dress,718,0
sona-13315,53,wallet,skateboard,707,0
sona-13315,54,car,shoes,291,0
sona-12997,0,beanie,yoga mat,617,0
sona-12997,1,wallet,athletic clothes,694,0
sona-12997,2,purse,socks,671,0
sona-12997,3,necklace,athletic clothes,270,0
sona-12997,4,basketball,tie,663,0
sona-12997,5,cooking pot,dress,688,0
sona-12997,6,basketball,calculator,276,0
sona-12997,7,coffee,sunglasses,688,0
sona-12997,8,jacket,detergent,358,0
sona-12997,9,earrings,earphones,270,0
sona-12997,10,wallet,earphones,659,0
sona-12997,11,necklace,dress,286,0
sona-12997,12,laptop,athletic clothes,350,0
sona-12997,13,desktop computer,earrings,684,0
sona-12997,14,beanie,camera,725,0
sona-12997,15,coffee,dress,662,0
sona-12997,16,backpack,detergent,334,0
sona-12997,17,video games,earphones,740,0
sona-12997,18,wallet,wine,729,1
sona-12997,19,concert tickets,earphones,719,0
sona-12997,20,skateboard,coffee,297,0
sona-12997,21,pants,paper notebook,301,0
sona-12997,22,purse,calculator,235,0
sona-12997,23,shirt,water bottle,259,0
sona-12997,24,bicycle,tie,735,0
sona-12997,25,band-aid,napkin,283,0
sona-12997,26,backpack,earphones,687,0
sona-12997,27,cooking pot,wallet,688,0
sona-12997,28,skateboard,sunglasses,261,0
sona-12997,29,desktop computer,camera,730,0
sona-12997,30,bicycle,water bottle,315,0
sona-12997,31,backpack,yoga mat,734,0
sona-12997,32,backpack,ring,728,0
sona-12997,33,coffee,napkin,189,0
sona-12997,34,wine,pen,270,0
sona-12997,35,swimming suit,ring,257,0
sona-12997,36,shirt,swimming suit,789,1
sona-12997,37,purse,smart phone,272,0
sona-12997,38,lipstick,water bottle,719,0
sona-12997,39,paper notebook,guitar,797,0
sona-12997,40,concert tickets,dress,882,0
sona-12997,41,backpack,dishes,145,0
sona-12997,42,earrings,glasses,692,0
sona-12997,43,cooking pot,wine,720,0
sona-12997,44,wallet,napkin,247,0
sona-12997,45,pants,desktop computer,672,0
sona-12997,46,earrings,smart phone,853,0
sona-12997,47,wallet,guitar,762,0
sona-12997,48,necklace,granola bar,177,0
sona-12997,49,necklace,shoes,198,0
sona-12997,50,skateboard,basketball,196,0
sona-12997,51,yoga mat,shoes,286,0
sona-12997,52,laptop,bicycle,197,0
sona-12997,53,scarf,earrings,250,0
sona-12997,54,wine,detergent,141,0
sona-11581,0,chocolate,necklace,692,0
sona-11581,1,backpack,desktop computer,548,0
sona-11581,2,detergent,coffee,927,0
sona-11581,3,granola bar,jacket,746,0
sona-11581,4,baseball cap,computer keyboard,249,0
sona-11581,5,earrings,headphones,787,0
sona-11581,6,shoes,books,164,0
sona-11581,7,granola bar,headphones,780,0
sona-11581,8,band-aid,desktop computer,578,0
sona-11581,9,skateboard,tie,218,0
sona-11581,10,shoes,laptop,192,0
sona-11581,11,car,cooking pot,95,0
sona-11581,12,desktop computer,guitar,347,0
sona-11581,13,necklace,video games,618,0
sona-11581,14,detergent,shirt,724,0
sona-11581,15,skateboard,dishes,239,0
sona-11581,16,granola bar,purse,716,0
sona-11581,17,granola bar,earphones,793,0
sona-11581,18,video games,cooking pot,250,1
sona-11581,19,car,water bottle,265,0
sona-11581,20,dishes,calculator,502,0
sona-11581,21,baseball cap,necklace,663,0
sona-11581,22,glasses,calculator,277,0
sona-11581,23,granola bar,cooking pot,619,0
sona-11581,24,lipstick,ring,404,0
sona-11581,25,swimming suit,cooking pot,244,0
sona-11581,26,wallet,computer keyboard,277,0
sona-11581,27,desktop computer,headphones,743,0
sona-11581,28,detergent,ring,848,0
sona-11581,29,beanie,laptop,351,0
sona-11581,30,beanie,cooking pot,180,0
sona-11581,31,glasses,pants,720,0
sona-11581,32,band-aid,basketball,706,0
